Unnamed: 0,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price
20435,40.60517,-73.7497,Entire rental unit,Entire home/apt,6,4.0,4 baths,4.0,6.0,346.0
20436,40.7623122,-73.9858423,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,346.0
20437,40.70572281,-73.95491993,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,0.0,346.0
20438,40.7645895,-73.9809119,Room in boutique hotel,Private room,2,1.0,1 private bath,1.0,1.0,346.0
20439,40.7739,-73.95614,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,346.0
20440,40.723065,-73.9938152,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,346.0
20441,40.734981,-73.8847008,Entire rental unit,Entire home/apt,4,2.0,2 baths,3.0,3.0,346.0
20442,40.63684,-73.90122,Entire rental unit,Entire home/apt,5,1.0,1 bath,3.0,3.0,346.0
20443,40.7855906,-73.9495843,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,2.0,346.0
20444,40.66427731,-73.88076818,Entire rental unit,Entire home/apt,6,1.0,1 bath,3.0,3.0,346.0
20445,40.67877411,-73.99124574,Private room in rental unit,Private room,2,1.0,1 shared bath,2.0,2.0,347.0
20446,40.8171691,-73.9418534,Entire rental unit,Entire home/apt,4,1.0,1 bath,4.0,4.0,347.0
20447,40.7056,-74.00878,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,347.0
20448,40.74453,-73.90635,Entire rental unit,Entire home/apt,5,2.0,2 baths,3.0,3.0,347.0
20449,40.7456565,-73.9070911,Entire rental unit,Entire home/apt,5,2.0,2 baths,3.0,3.0,347.0
20450,40.74808,-73.98828,Entire rental unit,Entire home/apt,6,1.0,1 bath,0.0,3.0,347.0
20451,40.74815,-73.98892,Entire rental unit,Entire home/apt,6,1.0,1 bath,0.0,3.0,347.0
20452,40.74795,-73.98692,Entire rental unit,Entire home/apt,5,1.0,1 bath,0.0,3.0,347.0
20453,40.74829,-73.98757,Entire rental unit,Entire home/apt,6,1.0,1 bath,0.0,3.0,347.0
20454,40.76176971,-73.91687826,Entire home,Entire home/apt,10,2.0,2 baths,4.0,4.0,347.0
20455,40.738451,-73.997761,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,347.0
20456,40.7330743,-74.0056167,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,347.0
20457,40.75616,-73.99759,Private room in casa particular,Private room,2,1.0,1 private bath,1.0,1.0,348.0
20458,40.74478,-73.98806,Entire condo,Entire home/apt,3,2.0,2 baths,1.0,1.0,348.0
20459,40.81096144,-73.94264382,Entire rental unit,Entire home/apt,4,1.0,1 bath,4.0,4.0,348.0
20460,40.7436221,-73.8937598,Entire rental unit,Entire home/apt,4,1.0,1 bath,4.0,4.0,348.0
20461,40.75617,-73.99836,Room in hotel,Private room,2,1.0,1 private bath,1.0,1.0,348.0
20462,40.65704854,-73.92719081,Entire home,Entire home/apt,8,1.5,1.5 baths,3.0,6.0,348.0
20463,40.754659,-73.9721295,Entire rental unit,Entire home/apt,2,1.5,1.5 baths,1.0,1.0,348.0
20464,40.75147,-73.97142,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,2.0,348.0
20465,40.75225,-73.99346,Entire rental unit,Entire home/apt,3,0.0,0 baths,1.0,1.0,348.0
20466,40.81086,-73.92489,Entire home,Entire home/apt,15,3.0,3 baths,3.0,4.0,348.0
20467,40.75129,-73.99527,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,348.0
20468,40.75155,-73.99377,Entire rental unit,Entire home/apt,3,0.0,0 baths,1.0,1.0,348.0
20469,40.6747411,-73.93140887,Entire rental unit,Entire home/apt,12,2.0,2 baths,3.0,6.0,348.0
20470,40.7242192,-74.0034696,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,348.0
20471,40.74636,-73.9885,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,0.0,348.0
20472,40.53866103,-74.22263763,Entire home,Entire home/apt,12,2.5,2.5 baths,5.0,6.0,349.0
20473,40.7399,-74.0021,Entire rental unit,Entire home/apt,3,1.0,1 bath,2.0,2.0,349.0
20474,40.7152256,-73.9590841,Room in hotel,Private room,2,1.0,1 private bath,1.0,2.0,349.0
20475,40.67646166,-73.87411723,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,3.0,349.0
20476,40.684841,-73.951843,Entire rental unit,Entire home/apt,5,1.0,1 bath,2.0,4.0,349.0
20477,40.79919,-73.95442,Entire rental unit,Entire home/apt,5,1.0,1 bath,2.0,3.0,349.0
20478,40.7056,-74.00878,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,349.0
20479,40.78323283,-73.98015269,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,349.0
20480,40.74385,-73.99233,Entire loft,Entire home/apt,2,1.0,1 bath,1.0,1.0,349.0
20481,40.7056,-74.00878,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,349.0
20482,40.72369,-74.00382,Entire condo,Entire home/apt,4,1.0,1 bath,2.0,1.0,349.0
20483,40.67582,-73.97481,Entire guest suite,Entire home/apt,4,1.0,1 bath,2.0,2.0,349.0
20484,40.7957,-73.97337,Entire rental unit,Entire home/apt,5,1.0,1 bath,3.0,3.0,349.0
20485,40.71555,-73.78664,Entire home,Entire home/apt,16,4.0,4 baths,6.0,10.0,349.0
20486,40.76385,-73.92604,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,1.0,349.0
20487,40.77381,-73.95793,Entire rental unit,Entire home/apt,7,1.0,1 bath,3.0,4.0,349.0
20488,40.799663,-73.954568,Entire condo,Entire home/apt,6,1.0,1 bath,4.0,4.0,349.0
20489,40.7666773,-73.8024574,Entire home,Entire home/apt,5,2.0,2 baths,3.0,3.0,349.0
20490,40.7995,-73.94214,Entire rental unit,Entire home/apt,7,1.0,1 bath,3.0,3.0,349.0
20491,40.74386,-73.99955,Room in hotel,Private room,2,1.0,1 private bath,1.0,1.0,349.0
20492,40.74302,-73.99536,Entire serviced apartment,Entire home/apt,2,1.0,1 bath,1.0,1.0,349.0
20493,40.68033011,-73.99115266,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,349.0
20494,40.7965451,-73.9689506,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,2.0,349.0
20495,40.7789986,-73.9832555,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,349.0
20496,40.6863,-73.97962,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,349.0
20497,40.782,-73.97603,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,2.0,349.0
20498,40.67823,-73.96331,Private room in townhouse,Private room,2,1.0,1 private bath,1.0,1.0,349.0
20499,40.68017,-73.96139,Entire condo,Entire home/apt,4,1.0,1 bath,1.0,1.0,349.0
20500,40.67811,-73.96291,Entire condo,Entire home/apt,4,1.0,1 bath,1.0,2.0,349.0
20501,40.73209274,-74.00600528,Entire rental unit,Entire home/apt,3,1.0,1 bath,0.0,1.0,349.0
20502,40.75692,-73.99175,Entire rental unit,Entire home/apt,2,2.0,2 baths,2.0,1.0,349.0
20503,40.71783,-73.94463,Entire rental unit,Entire home/apt,9,2.0,2 baths,4.0,5.0,350.0
20504,40.84013167,-73.94581294,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,3.0,350.0
20505,40.713,-73.96341,Entire rental unit,Entire home/apt,5,1.0,1 bath,2.0,2.0,350.0
20506,40.77454,-73.95194,Private room in rental unit,Private room,2,1.0,1 private bath,2.0,1.0,350.0
20507,40.81141026,-73.93958524,Private room in rental unit,Private room,3,1.0,1 shared bath,1.0,1.0,350.0
20508,40.69342,-73.94036,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,2.0,350.0
20509,40.75507,-73.99468,Entire rental unit,Entire home/apt,7,1.0,1 bath,3.0,4.0,350.0
20510,40.74687,-73.98867,Entire rental unit,Entire home/apt,6,1.0,1 bath,1.0,3.0,350.0
20511,40.6858431,-73.8236767,Private room in home,Private room,6,1.0,1 bath,3.0,3.0,350.0
20512,40.72949,-73.98726,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,1.0,350.0
20513,40.73362,-74.00168,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,350.0
20514,40.74468,-73.97231,Entire rental unit,Entire home/apt,6,1.5,1.5 baths,3.0,3.0,350.0
20515,40.76587824,-73.99087932,Entire rental unit,Entire home/apt,3,1.0,1 bath,0.0,1.0,350.0
20516,40.63829,-73.90112,Entire home,Entire home/apt,8,2.0,2 baths,4.0,4.0,350.0
20517,40.8033952,-73.9453949,Entire townhouse,Entire home/apt,2,1.0,1 bath,2.0,2.0,350.0
20518,40.70702,-74.01023,Entire condo,Entire home/apt,4,2.0,2 baths,1.0,2.0,350.0
20519,40.7228613,-73.9511201,Entire rental unit,Entire home/apt,2,1.0,1 bath,2.0,2.0,350.0
20520,40.68821,-73.97552,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,1.0,350.0
20521,40.71667,-73.94054,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,3.0,350.0
20522,40.67091,-73.94926,Entire rental unit,Entire home/apt,4,1.0,1 bath,3.0,2.0,350.0
20523,40.71088423,-74.00784076,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,350.0
20524,40.68705,-73.96509,Entire rental unit,Entire home/apt,4,1.5,1.5 baths,2.0,3.0,350.0
20525,40.7247,-74.00234,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,350.0
20526,40.760383,-73.9945111,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,350.0
20527,40.73232,-74.00155,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,350.0
20528,40.57929729,-73.98276952,Entire rental unit,Entire home/apt,12,2.0,2 baths,4.0,6.0,350.0
20529,40.73101,-74.00834,Entire rental unit,Entire home/apt,4,1.0,1 bath,0.0,2.0,350.0
20530,40.79805,-73.96678,Entire rental unit,Entire home/apt,3,1.5,1.5 baths,3.0,4.0,350.0
20531,40.76753583,-73.98799292,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,350.0
20532,40.68565818,-73.97927488,Entire loft,Entire home/apt,2,1.0,1 bath,1.0,1.0,350.0
20533,40.71242579,-73.94495332,Entire loft,Entire home/apt,2,1.0,1 bath,1.0,1.0,350.0
20534,40.58726,-73.81588,Entire bungalow,Entire home/apt,5,1.0,1 bath,2.0,4.0,350.0
20535,40.69296,-73.99359,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,350.0
20536,40.65712,-73.94722,Entire rental unit,Entire home/apt,6,1.0,1 bath,3.0,3.0,350.0
20537,40.80544,-73.94157,Entire townhouse,Entire home/apt,9,4.0,4 baths,4.0,5.0,350.0
20538,40.8010285,-73.96198338,Entire rental unit,Entire home/apt,4,1.5,1.5 baths,2.0,2.0,350.0
20539,40.7128914,-73.9666103,Private room in loft,Private room,2,1.0,1 private bath,0.0,1.0,350.0
20540,40.72199,-73.99374,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,1.0,350.0
20541,40.68269,-73.94207,Entire home,Entire home/apt,8,2.0,2 baths,3.0,3.0,350.0
20542,40.72475019,-73.98053011,Entire rental unit,Entire home/apt,2,2.0,2 baths,2.0,0.0,350.0
20543,40.76565,-73.99483,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,350.0
20544,40.76089,-73.99768,Entire rental unit,Entire home/apt,8,1.0,1 bath,2.0,6.0,350.0
20545,40.74713,-73.91761,Entire home,Entire home/apt,4,1.5,1.5 baths,2.0,0.0,350.0
20546,40.69469,-73.97129,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,350.0
20547,40.71046,-74.0105,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,350.0
20548,40.68337,-73.96253,Entire townhouse,Entire home/apt,5,2.5,2.5 baths,3.0,4.0,350.0
20549,40.71762639,-73.98379873,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,350.0
20550,40.70206305,-73.93921326,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,3.0,350.0
20551,40.8189743,-73.9400464,Entire rental unit,Entire home/apt,8,1.0,1 bath,4.0,4.0,350.0
20552,40.7125653,-73.9566891,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,350.0
20553,40.71917,-73.94387,Entire condo,Entire home/apt,4,2.5,2.5 baths,2.0,2.0,350.0
20554,40.78099355,-73.95032696,Entire condo,Entire home/apt,4,2.0,2 baths,3.0,3.0,350.0
20555,40.74711,-73.99647,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,1.0,350.0
20556,40.8158814,-73.9446729,Entire rental unit,Entire home/apt,8,2.0,2 baths,1.0,4.0,350.0
20557,40.71007,-73.94308,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,350.0
20558,40.75236751,-73.85999779,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,350.0
20559,40.769,-73.98831,Entire rental unit,Entire home/apt,5,1.0,1 bath,2.0,2.0,350.0
20560,40.73199,-73.82743,Entire home,Entire home/apt,5,2.5,2.5 baths,3.0,3.0,350.0
20561,40.68271,-73.95378,Entire condo,Entire home/apt,2,2.0,2 baths,2.0,1.0,350.0
20562,40.70025,-73.7491,Private room in home,Private room,6,1.0,1 private bath,3.0,5.0,350.0
20563,40.72166039,-73.96201992,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,1.0,350.0
20564,40.72823,-73.99737,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,0.0,350.0
20565,40.71983,-73.83639,Entire condo,Entire home/apt,3,1.5,1.5 baths,1.0,1.0,350.0
20566,40.72777,-74.00427,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,0.0,350.0
20567,40.7648465,-73.96856707,Room in aparthotel,Private room,2,1.0,1 bath,1.0,1.0,350.0
20568,40.71732,-73.96622,Entire loft,Entire home/apt,3,1.0,1 bath,1.0,1.0,350.0
20569,40.75131,-73.85983,Entire rental unit,Entire home/apt,6,1.0,1 bath,3.0,3.0,350.0
20570,40.71167781,-74.00682182,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,2.0,350.0
20571,40.71438,-73.944,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,1.0,350.0
20572,40.6201,-73.93913,Entire home,Entire home/apt,7,1.5,1.5 baths,3.0,4.0,350.0
20573,40.65352,-73.96195,Private room in home,Private room,2,1.0,1 shared bath,1.0,2.0,350.0
20574,40.64136,-73.95559,Entire condo,Entire home/apt,4,2.0,2 baths,1.0,3.0,350.0
20575,40.65207,-73.96139,Private room in home,Private room,2,1.0,1 shared bath,1.0,2.0,350.0
20576,40.76562,-73.98224,Room in hotel,Private room,4,2.0,2 baths,1.0,0.0,350.0
20577,40.67636,-73.95116,Entire rental unit,Entire home/apt,5,2.0,2 baths,3.0,7.0,350.0
20578,40.74534,-74.00245,Entire rental unit,Entire home/apt,4,1.5,1.5 baths,2.0,0.0,350.0
20579,40.65338781,-73.96304003,Private room in home,Private room,2,1.0,1 private bath,1.0,2.0,350.0
20580,40.76126532,-73.99893645,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,0.0,350.0
20581,40.68290839,-73.94754994,Entire rental unit,Entire home/apt,6,2.5,2.5 baths,2.0,2.0,350.0
20582,40.7369242,-73.9240185,Entire rental unit,Entire home/apt,4,1.0,1 bath,4.0,4.0,350.0
20583,40.72802,-73.98873,Entire loft,Entire home/apt,4,1.0,1 bath,0.0,2.0,350.0
20584,40.72239,-73.99314,Private room in loft,Private room,2,1.0,1 private bath,1.0,1.0,350.0
20585,40.68461,-73.98984,Entire rental unit,Entire home/apt,7,2.0,2 baths,3.0,6.0,350.0
20586,40.73703593,-74.00381845,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,2.0,350.0
20587,40.72279,-74.00475,Room in hotel,Hotel room,2,1.0,1 private bath,1.0,1.0,350.0
20588,40.73361,-73.9913,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,350.0
20589,40.79685,-73.9621,Entire rental unit,Entire home/apt,5,2.0,2 baths,2.0,5.0,350.0
20590,40.59536507,-73.75915061,Entire rental unit,Entire home/apt,4,2.5,2.5 baths,2.0,2.0,350.0
20591,40.74607882,-73.78740266,Entire villa,Entire home/apt,7,2.0,2 baths,4.0,4.0,350.0
20592,40.70979,-74.00858,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,350.0
20593,40.74375,-73.99545,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,350.0
20594,40.7112941,-73.9571425,Entire rental unit,Entire home/apt,2,1.5,1.5 baths,1.0,1.0,350.0
20595,40.7877,-73.95037,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,350.0
20596,40.79208094,-73.96565374,Private room in townhouse,Private room,2,1.0,1 shared bath,3.0,3.0,350.0
20597,40.7486705,-73.9373953,Entire rental unit,Entire home/apt,6,2.5,2.5 baths,3.0,3.0,350.0
20598,40.75657416,-73.9811939,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,350.0
20599,40.6169112,-74.1646519,Entire home,Entire home/apt,8,2.5,2.5 baths,3.0,0.0,350.0
20600,40.709,-73.96798,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,2.0,350.0
20601,40.81635,-73.94377,Entire rental unit,Entire home/apt,6,1.5,1.5 baths,2.0,4.0,350.0
20602,40.71979,-73.96204,Entire loft,Entire home/apt,4,1.0,1 bath,3.0,3.0,350.0
20603,40.70937,-73.9657,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,0.0,350.0
20604,40.79938344,-73.95299768,Entire condo,Entire home/apt,4,1.0,1 bath,2.0,2.0,350.0
20605,40.63137,-73.96621,Entire home,Entire home/apt,14,2.0,2 baths,6.0,6.0,350.0
20606,40.82827144,-73.87659279,Entire rental unit,Entire home/apt,8,2.0,2 baths,3.0,3.0,350.0
20607,40.7952,-73.96558,Entire rental unit,Entire home/apt,6,1.5,1.5 baths,3.0,3.0,350.0
20608,40.68834,-73.95842,Private room in rental unit,Private room,2,1.0,1 bath,2.0,2.0,350.0
20609,40.75538144,-73.99321185,Entire rental unit,Entire home/apt,8,1.0,1 bath,3.0,4.0,350.0
20610,40.76109178,-73.91223543,Entire rental unit,Entire home/apt,5,1.0,1 bath,2.0,2.0,350.0
20611,40.65175,-73.73502,Entire rental unit,Entire home/apt,6,1.0,1 bath,3.0,4.0,350.0
20612,40.74265,-73.98138,Entire rental unit,Entire home/apt,5,1.0,1 bath,1.0,3.0,350.0
20613,40.67733,-73.972,Entire townhouse,Entire home/apt,4,2.5,2.5 baths,2.0,2.0,350.0
20614,40.71534,-73.94539,Entire loft,Entire home/apt,3,1.0,1 bath,1.0,1.0,350.0
20615,40.7178459,-73.98712725,Entire rental unit,Entire home/apt,2,2.0,2 baths,2.0,0.0,350.0
20616,40.71998,-73.95488,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,2.0,350.0
20617,40.75735,-73.99174,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,1.0,350.0
20618,40.61036,-73.97199,Entire condo,Entire home/apt,6,2.0,2 baths,3.0,3.0,350.0
20619,40.69803,-73.92779,Entire rental unit,Entire home/apt,16,1.5,1.5 baths,2.0,3.0,350.0
20620,40.79476155,-73.96735921,Entire rental unit,Entire home/apt,6,1.5,1.5 baths,3.0,3.0,350.0
20621,40.73718741,-74.00145571,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,0.0,350.0
20622,40.77559,-73.91985,Entire loft,Entire home/apt,2,1.5,1.5 baths,1.0,2.0,350.0
20623,40.6889,-73.96349,Entire rental unit,Entire home/apt,5,1.0,1 bath,2.0,3.0,350.0
20624,40.86873,-73.84456,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,350.0
20625,40.83082,-73.94445,Entire townhouse,Entire home/apt,9,3.5,3.5 baths,4.0,8.0,350.0
20626,40.75674669,-73.98390566,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,350.0
20627,40.69036,-73.91405,Entire guest suite,Entire home/apt,4,2.0,2 baths,2.0,2.0,350.0
20628,40.71546,-73.87863,Entire home,Entire home/apt,10,2.0,2 baths,4.0,4.0,350.0
20629,40.71778,-73.87714,Entire townhouse,Entire home/apt,12,2.0,2 baths,4.0,8.0,350.0
20630,40.67369,-73.95411,Entire rental unit,Entire home/apt,6,2.0,2 baths,4.0,4.0,350.0
20631,40.66987,-73.81794,Private room in home,Private room,2,1.0,1 private bath,1.0,0.0,350.0
20632,40.66998,-73.81871,Private room in home,Private room,2,1.0,1 private bath,1.0,2.0,350.0
20633,40.71413,-73.99409,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,350.0
20634,40.63411362,-73.94565095,Entire home,Entire home/apt,5,2.5,2.5 baths,3.0,3.0,350.0
20635,40.72766,-74.00243,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,350.0
20636,40.75041,-73.99823,Entire rental unit,Entire home/apt,7,1.0,1 bath,2.0,4.0,350.0
20637,40.76348,-73.96422,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,2.0,350.0
20638,40.74076,-74.00193,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,350.0
20639,40.59032,-73.94829,Private room in home,Private room,2,2.0,2 baths,2.0,3.0,350.0
20640,40.66447,-73.7677,Entire guest suite,Entire home/apt,5,1.0,1 bath,2.0,3.0,350.0
20641,40.71547,-73.96418,Entire rental unit,Entire home/apt,3,1.0,1 bath,3.0,3.0,350.0
20642,40.81869,-73.94727,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,350.0
20643,40.71460862,-73.95439963,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,0.0,350.0
20644,40.72702,-73.98441,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,3.0,350.0
20645,40.72209,-73.98593,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,350.0
20646,40.68385,-73.91589,Private room in townhouse,Private room,5,1.0,1 private bath,2.0,2.0,350.0
20647,40.7289,-73.98243,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,0.0,350.0
20648,40.74825695,-73.98675413,Entire rental unit,Entire home/apt,5,1.0,1 bath,0.0,3.0,351.0
20649,40.7092191,-74.0137534,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,351.0
20650,40.67284,-73.95368,Entire rental unit,Entire home/apt,12,1.5,1.5 baths,5.0,6.0,351.0
20651,40.6820059,-73.967476,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,2.0,351.0
20652,40.6820059,-73.967476,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,2.0,351.0
20653,40.7503612,-73.98549,Room in hotel,Private room,2,1.0,1 private bath,1.0,,351.0
20654,40.6069,-73.99596,Entire home,Entire home/apt,5,1.0,1 bath,3.0,4.0,351.0
20655,40.65404,-73.93675,Entire rental unit,Entire home/apt,6,1.0,1 bath,3.0,6.0,351.0
20656,40.747211,-73.987808,Entire rental unit,Entire home/apt,6,1.0,1 bath,0.0,3.0,351.0
20657,40.747211,-73.987808,Entire rental unit,Entire home/apt,6,1.0,1 bath,0.0,3.0,351.0
20658,40.72292491,-73.98851418,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,351.0
20659,40.7440612,-73.9998828,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,352.0
20660,40.8118557,-73.9431082,Entire rental unit,Entire home/apt,4,1.0,1 bath,4.0,4.0,352.0
20661,40.7092191,-74.0137534,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,352.0
20662,40.74319377,-73.97735915,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,352.0
20663,40.721806,-73.996429,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,352.0
20664,40.7911888,-73.9737101,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,352.0
20665,40.759631,-73.987004,Room in hotel,Private room,2,1.0,1 private bath,1.0,,352.0
20666,40.729222,-74.002791,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,352.0
20667,40.75184069,-73.97229883,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,0.0,353.0
20668,40.7100951,-74.00954952,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,353.0
20669,40.7179304,-73.9641264,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,353.0
20670,40.68858543,-73.9287498,Entire rental unit,Entire home/apt,6,1.5,1.5 baths,2.0,3.0,353.0
20671,40.74721,-73.98795,Entire rental unit,Entire home/apt,6,1.0,1 bath,0.0,6.0,353.0
20672,40.7633888,-73.9596248,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,2.0,353.0
20673,40.7235638,-73.9807302,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,3.0,353.0
20674,40.782004,-73.976026,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,2.0,354.0
20675,40.7607614,-73.9861055,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,354.0
20676,40.7477,-73.98662,Room in hotel,Private room,2,1.0,1 private bath,1.0,,354.0
20677,40.67136,-73.94888,Entire home,Entire home/apt,8,2.0,2 baths,4.0,4.0,354.0
20678,40.75579,-73.98515,Entire serviced apartment,Entire home/apt,2,1.0,1 bath,1.0,1.0,354.0
20679,40.7607614,-73.9861055,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,354.0
20680,40.7607614,-73.9861055,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,354.0
20681,40.7607614,-73.9861055,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,354.0
20682,40.7607614,-73.9861055,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,354.0
20683,40.7607614,-73.9861055,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,354.0
20684,40.75436,-73.99391,Room in boutique hotel,Private room,2,1.0,1 private bath,1.0,1.0,354.0
20685,40.75436,-73.99391,Room in boutique hotel,Private room,2,1.0,1 private bath,1.0,1.0,354.0
20686,40.6820059,-73.967476,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,354.0
20687,40.75436,-73.99391,Room in boutique hotel,Private room,2,1.0,1 private bath,1.0,1.0,354.0
20688,40.71971,-74.00136,Room in hotel,Private room,2,1.0,1 private bath,0.0,1.0,354.0
20689,40.745168,-73.9898668,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,354.0
20690,40.71533,-74.00851,Room in boutique hotel,Private room,4,1.0,1 bath,0.0,2.0,354.0
20691,40.7633888,-73.9596248,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,2.0,354.0
20692,40.68256,-73.99169,Entire townhouse,Entire home/apt,7,2.5,2.5 baths,3.0,4.0,354.0
20693,40.64877,-73.97726,Entire home,Entire home/apt,6,2.0,2 baths,4.0,4.0,354.0
20694,40.7330647,-74.0054821,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,354.0
20695,40.74701,-73.97437,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,354.0
20696,40.77196,-73.95669,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,355.0
